Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;2;1;9.9999999999999989e-01;-1.1102230246251565e-16;0.0000000000000000e+00
2;3;1;1.0000000000000000e+00;9.9999999999999978e-01;0.0000000000000000e+00
3;4;1;1.1102230246251565e-16;9.9999999999999989e-01;0.0000000000000000e+00
4;0;1;5.0000000000000000e-01;4.9999999999999989e-01;0.0000000000000000e+00
5;8;1;5.5511151231257827e-17;4.9999999999999994e-01;0.0000000000000000e+00
6;5;1;4.9999999999999994e-01;-5.5511151231257827e-17;0.0000000000000000e+00
7;6;1;1.0000000000000000e+00;4.9999999999999983e-01;0.0000000000000000e+00
8;0;1;6.6265801812316727e-02;9.1966350815360753e-01;0.0000000000000000e+00
9;0;1;7.5000000000000000e-01;3.7499999999999983e-01;0.0000000000000000e+00
10;6;1;1.0000000000000000e+00;3.7499999999999983e-01;0.0000000000000000e+00
11;0;1;8.7500000000000000e-01;3.1249999999999983e-01;0.0000000000000000e+00
12;0;1;4.7959879451205570e-02;8.4580810046179833e-01;0.0000000000000000e+00
13;0;1;9.3750000000000000e-01;2.8124999999999983e-01;0.0000000000000000e+00
14;0;1;5.0000000000000000e-01;8.2600439750466514e-01;0.0000000000000000e+00
15;0;1;9.6875000000000000e-01;2.6562499999999983e-01;0.0000000000000000e+00
16;6;1;1.0000000000000000e+00;2.6562499999999983e-01;0.0000000000000000e+00
17;0;1;9.7265625000000000e-01;2.9687499999999983e-01;0.0000000000000000e+00
18;6;1;1.0000000000000000e+00;1.2499999999999988e-01;0.0000000000000000e+00
19;5;1;7.4999999999999989e-01;-8.3266726846886741e-17;0.0000000000000000e+00
20;0;1;9.8111979166666663e-01;2.7994791666666652e-01;0.0000000000000000e+00
21;6;1;1.0000000000000000e+00;2.9687499999999983e-01;0.0000000000000000e+00
22;0;1;9.6400669642857140e-01;3.4374999999999983e-01;0.0000000000000000e+00
23;0;1;9.5783547794117652e-01;2.8285845588235276e-01;0.0000000000000000e+00
24;0;1;9.4538909313725494e-01;3.1086282169117613e-01;0.0000000000000000e+00
25;0;1;9.4667033863177630e-01;2.9466421793901354e-01;0.0000000000000000e+00
26;0;1;9.2308169390228567e-01;3.0094842203118960e-01;0.0000000000000000e+00
27;0;1;9.1464704504890615e-01;3.4997940592062637e-01;0.0000000000000000e+00
28;0;1;8.8781808777923366e-01;2.6001117555846714e-01;0.0000000000000000e+00
29;0;1;9.2506847558905014e-01;3.2653118720530294e-01;0.0000000000000000e+00
30;0;1;9.1019645766109858e-01;2.7639107575624516e-01;0.0000000000000000e+00
31;0;1;9.3099228855017002e-01;3.1320260804278349e-01;0.0000000000000000e+00
32;0;1;9.4576593146267185e-01;3.3236284190049020e-01;0.0000000000000000e+00
33;0;1;9.4101874058136992e-01;3.6027049264172162e-01;0.0000000000000000e+00
34;0;1;9.3148000753562554e-01;3.4342073977036364e-01;0.0000000000000000e+00
35;0;1;2.6946293365756319e-01;4.9999999999999989e-01;0.0000000000000000e+00
36;0;1;8.9755985299208341e-01;3.2834511552878898e-01;0.0000000000000000e+00
37;0;1;9.2265743448754234e-01;2.8551191690157718e-01;0.0000000000000000e+00
38;0;1;9.1179104074627482e-01;3.3467008786398528e-01;0.0000000000000000e+00
39;0;1;9.1048050814398940e-01;3.1479557226680610e-01;0.0000000000000000e+00
40;0;1;8.9291294653186859e-01;3.1097864070175668e-01;0.0000000000000000e+00
41;0;1;8.8180023526176743e-01;2.8635111907375299e-01;0.0000000000000000e+00
42;0;1;9.6736677689245543e-01;3.2013449055966209e-01;0.0000000000000000e+00
43;0;1;9.6026362574737922e-01;3.0628796457665236e-01;0.0000000000000000e+00
44;0;1;9.8252121428488093e-01;3.1134959375145821e-01;0.0000000000000000e+00
45;6;1;1.0000000000000000e+00;3.4374999999999983e-01;0.0000000000000000e+00
46;0;1;9.8404524704050789e-01;3.3144220896808591e-01;0.0000000000000000e+00
47;0;1;9.3093647942728763e-01;2.2457915060872827e-01;0.0000000000000000e+00
48;0;1;9.6876411490578018e-01;3.7462375979283208e-01;0.0000000000000000e+00
49;0;1;9.0011015762804614e-01;4.2616657505840783e-01;0.0000000000000000e+00
50;0;1;9.0438528710150778e-01;2.9509931014296592e-01;0.0000000000000000e+00
51;0;1;8.0795872295570703e-01;2.8110668549751361e-01;0.0000000000000000e+00
52;0;1;8.9385021513105944e-01;2.7524674503461977e-01;0.0000000000000000e+00
53;0;1;9.2833722717815415e-01;2.5359570408891002e-01;0.0000000000000000e+00
54;0;1;9.8200334821428570e-01;3.5678027023992520e-01;0.0000000000000000e+00
55;6;1;1.0000000000000000e+00;3.5937499999999983e-01;0.0000000000000000e+00
56;0;1;9.8441110876652793e-01;3.7240000716899552e-01;0.0000000000000000e+00
57;6;1;1.0000000000000000e+00;4.3749999999999983e-01;0.0000000000000000e+00
58;8;1;1.0408340855860843e-16;9.3749999999999989e-01;0.0000000000000000e+00
59;0;1;9.7965632616296128e-01;3.9510428261616515e-01;0.0000000000000000e+00
60;6;1;1.0000000000000000e+00;3.9062499999999983e-01;0.0000000000000000e+00
61;0;1;9.7821446223200981e-01;4.2187499999999983e-01;0.0000000000000000e+00
62;0;1;9.3745325592995588e-01;4.0441257604841530e-01;0.0000000000000000e+00
63;0;1;9.8535838661803521e-01;4.0883558202260206e-01;0.0000000000000000e+00
64;0;1;9.5725817475797303e-01;3.9387967307191896e-01;0.0000000000000000e+00
65;0;1;9.6772494614084514e-01;4.0788584946825546e-01;0.0000000000000000e+00
66;0;1;9.4957454909388883e-01;4.3242286630279925e-01;0.0000000000000000e+00
67;0;1;9.6231772952153327e-01;4.2286761876685591e-01;0.0000000000000000e+00
68;0;1;9.7192613019734486e-01;4.4895666396820383e-01;0.0000000000000000e+00
69;0;1;9.3838179037849301e-01;3.8227253748673928e-01;0.0000000000000000e+00
70;0;1;9.5214161404827735e-01;3.7276261358995638e-01;0.0000000000000000e+00
71;0;1;9.6200143309479258e-01;3.5986241770779309e-01;0.0000000000000000e+00
72;0;1;9.0519719855947656e-01;3.9197029409202211e-01;0.0000000000000000e+00
73;0;1;9.2234373667174141e-01;3.6919133104113677e-01;0.0000000000000000e+00
74;0;1;9.2160052192078823e-01;3.8647477377389794e-01;0.0000000000000000e+00
75;0;1;8.9720789764706599e-01;3.6811357529294780e-01;0.0000000000000000e+00
76;0;1;8.9465409661044315e-01;3.4820518656204469e-01;0.0000000000000000e+00
77;0;1;8.4230060767171444e-01;3.6503896048770823e-01;0.0000000000000000e+00
78;0;1;8.7003958820962679e-01;3.6148066964809755e-01;0.0000000000000000e+00
79;0;1;8.8489878424036561e-01;3.5957456711315061e-01;0.0000000000000000e+00
80;0;1;8.7800525110244365e-01;3.8781040392981203e-01;0.0000000000000000e+00
81;0;1;8.9267076032286830e-01;3.8289911804919669e-01;0.0000000000000000e+00
82;0;1;8.4625422208730661e-01;2.6437255062363207e-01;0.0000000000000000e+00
83;0;1;9.0794821857219754e-01;2.5598592343056675e-01;0.0000000000000000e+00
84;0;1;8.9003676182484237e-01;2.1875904868137230e-01;0.0000000000000000e+00
85;0;1;9.1616028075191347e-01;2.3788021948599625e-01;0.0000000000000000e+00
86;0;1;8.9421808021505034e-01;2.3966966083868232e-01;0.0000000000000000e+00
87;0;1;9.1109483248671252e-01;2.1739500038468873e-01;0.0000000000000000e+00
88;0;1;8.6487706382698559e-01;2.4161574399617577e-01;0.0000000000000000e+00
89;0;1;8.9689124356039795e-01;1.6134955421510810e-01;0.0000000000000000e+00
90;0;1;8.7896415199092071e-01;2.3184650242037588e-01;0.0000000000000000e+00
91;0;1;8.4924470364170956e-01;1.9547472739862498e-01;0.0000000000000000e+00
92;0;1;8.6747986217031137e-01;2.1090254091174382e-01;0.0000000000000000e+00
93;0;1;9.3533886851988046e-01;1.8142830822921610e-01;0.0000000000000000e+00
94;0;1;8.9879181470484948e-01;1.9069042253705695e-01;0.0000000000000000e+00
95;0;1;9.2772683941766088e-01;2.0245169850329925e-01;0.0000000000000000e+00
96;0;1;8.9980991121229581e-01;2.0640771659954255e-01;0.0000000000000000e+00
97;0;1;8.8239212334076811e-01;1.9964434262750239e-01;0.0000000000000000e+00
98;0;1;8.4067228817586137e-01;2.2409761506813730e-01;0.0000000000000000e+00
99;0;1;9.1724457186090935e-01;1.8676658376990254e-01;0.0000000000000000e+00
100;0;1;9.0521427167878332e-01;1.7554241485695737e-01;0.0000000000000000e+00
101;0;1;9.2497961311148336e-01;1.5441471233031770e-01;0.0000000000000000e+00
102;0;1;9.2239754608715319e-01;1.7089798843527665e-01;0.0000000000000000e+00
103;0;1;1.8322454670335017e-01;4.9999999999999994e-01;0.0000000000000000e+00
104;0;1;8.5119915029998749e-01;2.1165521683205904e-01;0.0000000000000000e+00
105;0;1;9.6658105922118198e-01;2.0811230975730716e-01;0.0000000000000000e+00
106;0;1;9.4631329883184723e-01;2.1105219702228406e-01;0.0000000000000000e+00
107;0;1;9.5381397337725538e-01;1.9142877458439364e-01;0.0000000000000000e+00
108;0;1;9.6044463726576401e-01;2.3714097195858944e-01;0.0000000000000000e+00
109;0;1;9.6099495823547665e-01;1.5609653615753832e-01;0.0000000000000000e+00
110;0;1;9.7670885867195900e-01;1.8713522697617360e-01;0.0000000000000000e+00
111;0;1;9.5817564462449978e-01;2.2149839963067752e-01;0.0000000000000000e+00
112;0;1;9.5202428401144734e-01;1.7266917797683567e-01;0.0000000000000000e+00
113;0;1;9.4290495318779666e-01;1.5701872977187292e-01;0.0000000000000000e+00
114;0;1;9.4095713861741326e-01;1.0742838479059663e-01;0.0000000000000000e+00
115;0;1;9.5069190933398851e-01;1.3187944720401651e-01;0.0000000000000000e+00
116;0;1;9.6937905271094615e-01;1.7134900522138921e-01;0.0000000000000000e+00
117;0;1;6.5835107129954912e-02;8.1012075031540098e-01;0.0000000000000000e+00
118;0;1;9.8050089562438592e-01;1.5530491379843048e-01;0.0000000000000000e+00
119;6;1;1.0000000000000000e+00;1.7187499999999986e-01;0.0000000000000000e+00
120;6;1;1.0000000000000000e+00;1.4062499999999986e-01;0.0000000000000000e+00
121;0;1;9.4767331793094423e-01;2.6253413586188828e-01;0.0000000000000000e+00
122;0;1;9.4411940135659256e-01;2.4483851154120845e-01;0.0000000000000000e+00
123;0;1;9.5987152002735321e-01;2.5276093265069949e-01;0.0000000000000000e+00
124;0;1;9.7954232906741634e-01;2.4566218636527029e-01;0.0000000000000000e+00
125;6;1;1.0000000000000000e+00;2.1874999999999986e-01;0.0000000000000000e+00
126;6;1;1.0000000000000000e+00;2.3437499999999986e-01;0.0000000000000000e+00
127;0;1;5.0000000000000000e-01;6.3372894981064332e-01;0.0000000000000000e+00
128;0;1;9.8437500000000000e-01;2.6117352299857188e-01;0.0000000000000000e+00
129;6;1;1.0000000000000000e+00;2.0312499999999986e-01;0.0000000000000000e+00
130;0;1;9.8408429289431876e-01;2.1093749999999986e-01;0.0000000000000000e+00
131;0;1;9.7616878015214448e-01;2.2756154263834172e-01;0.0000000000000000e+00
132;0;1;9.2521660315931320e-01;4.2633577298967240e-01;0.0000000000000000e+00
133;0;1;9.1276903778048635e-01;4.1057319612554533e-01;0.0000000000000000e+00
134;0;1;9.3972517197597272e-01;4.2005727268072607e-01;0.0000000000000000e+00
135;0;1;9.2121144453789605e-01;4.9414129748311464e-01;0.0000000000000000e+00
136;0;1;9.2344532754379616e-01;4.0081832301280884e-01;0.0000000000000000e+00
137;0;1;9.1243862140650578e-01;4.5960205028457540e-01;0.0000000000000000e+00
138;0;1;9.1256692236573922e-01;4.4056410448625449e-01;0.0000000000000000e+00
139;0;1;9.3409229202704858e-01;4.5022857397274713e-01;0.0000000000000000e+00
140;0;1;9.3573523786827006e-01;4.3602328375999727e-01;0.0000000000000000e+00
141;0;1;9.5305944535778586e-01;4.5108687116712148e-01;0.0000000000000000e+00
142;0;1;9.6646496542537319e-01;4.8520230016843868e-01;0.0000000000000000e+00
143;0;1;9.6433607764102924e-01;4.6634730103670563e-01;0.0000000000000000e+00
144;6;1;1.0000000000000000e+00;4.6874999999999983e-01;0.0000000000000000e+00
145;0;1;9.4162340982198356e-01;4.7845943624298443e-01;0.0000000000000000e+00
146;0;1;9.8173811358205187e-01;4.7393014922415566e-01;0.0000000000000000e+00
147;0;1;9.4301884251691903e-01;4.6296721274321906e-01;0.0000000000000000e+00
148;0;1;2.6902093378348424e-01;4.9999999999999989e-01;0.0000000000000000e+00
149;8;1;9.1940344226770776e-17;8.2812499999999989e-01;0.0000000000000000e+00
150;0;1;9.8341501032475620e-01;4.9218749999999983e-01;0.0000000000000000e+00
151;6;1;1.0000000000000000e+00;7.4999999999999978e-01;0.0000000000000000e+00
152;6;1;1.0000000000000000e+00;6.2499999999999978e-01;0.0000000000000000e+00
153;6;1;1.0000000000000000e+00;5.6249999999999978e-01;0.0000000000000000e+00
154;0;1;9.5612284538977821e-01;5.3435592878701732e-01;0.0000000000000000e+00
155;0;1;9.6585554273661733e-01;5.1073890121457066e-01;0.0000000000000000e+00
156;0;1;9.2297381034020676e-01;4.7530991036266174e-01;0.0000000000000000e+00
157;0;1;8.9564745403640578e-01;4.8225068962460049e-01;0.0000000000000000e+00
158;0;1;9.0807501445185668e-01;4.7391558246736198e-01;0.0000000000000000e+00
159;0;1;8.9015612974530223e-01;4.6063094370049529e-01;0.0000000000000000e+00
160;0;1;8.9483982755541591e-01;4.4331404356819371e-01;0.0000000000000000e+00
161;0;1;8.4584869372644178e-01;4.3935527277078101e-01;0.0000000000000000e+00
162;0;1;8.7152169726854722e-01;4.2676347980359391e-01;0.0000000000000000e+00
163;6;1;1.0000000000000000e+00;5.3124999999999978e-01;0.0000000000000000e+00
