Id;Marker;Active;X;Y;Z
0; 1; 1; 6.1232339957367660e-17; 1.0000000000000000e+00; 0.0000000000000000e+00
1; 1; 1; -1.0000000000000000e+00; 1.2246467991473532e-16; 0.0000000000000000e+00
2; 1; 1; -1.8369701987210297e-16; -1.0000000000000000e+00; 0.0000000000000000e+00
3; 1; 1; 1.0000000000000000e+00; -2.4492935982947064e-16; 0.0000000000000000e+00
4; 1; 1; -2.4936600248846742e-02; 9.9968903463428527e-01; 0.0000000000000000e+00
5; 1; 1; -4.9857691659661418e-02; 9.9875633193605839e-01; 0.0000000000000000e+00
6; 1; 1; -7.4747775039834596e-02; 9.9720247198179079e-01; 0.0000000000000000e+00
7; 1; 1; -9.9591370481604741e-02; 9.9502842116474022e-01; 0.0000000000000000e+00
8; 1; 1; -1.2437232483452375e-01; 9.9223561960617790e-01; 0.0000000000000000e+00
9; 1; 1; -1.4904458981465019e-01; 9.8883047599018847e-01; 0.0000000000000000e+00
10; 1; 1; -1.7365631240291468e-01; 9.8480631860413104e-01; 0.0000000000000000e+00
11; 1; 1; -1.9816003279378933e-01; 9.8016967990402781e-01; 0.0000000000000000e+00
12; 1; 1; -2.2254051137052844e-01; 9.7492344355797689e-01; 0.0000000000000000e+00
13; 1; 1; -2.4678250619891412e-01; 9.6907089247081557e-01; 0.0000000000000000e+00
14; 1; 1; -2.7081778188966671e-01; 9.6263062958351830e-01; 0.0000000000000000e+00
15; 1; 1; -2.9473822455319204e-01; 9.5557803396019525e-01; 0.0000000000000000e+00
16; 1; 1; -3.1847543861284811e-01; 9.4793111300365807e-01; 0.0000000000000000e+00
17; 1; 1; -3.4201458301002535e-01; 9.3969464455666585e-01; 0.0000000000000000e+00
18; 1; 1; -3.6534101802743163e-01; 9.3087375113206405e-01; 0.0000000000000000e+00
19; 1; 1; -3.8841036902885046e-01; 9.2148650843670643e-01; 0.0000000000000000e+00
20; 1; 1; -4.1126768294610117e-01; 9.1151461478362772e-01; 0.0000000000000000e+00
21; 1; 1; -4.3386986851050807e-01; 9.0097554750319075e-01; 0.0000000000000000e+00
22; 1; 1; -4.5620221707024688e-01; 8.8987613584149527e-01; 0.0000000000000000e+00
23; 1; 1; -4.7825083945144342e-01; 8.7822328286375428e-01; 0.0000000000000000e+00
24; 1; 1; -5.0000050404618257e-01; 8.6602511277304384e-01; 0.0000000000000000e+00
25; 1; 1; -5.2143925002394331e-01; 8.5328840876603240e-01; 0.0000000000000000e+00
26; 1; 1; -5.4255521242323457e-01; 8.4002014349203491e-01; 0.0000000000000000e+00
