Id;Marker;Active;NumVertices;Vertices;NumEdges;Edges
0;0;1;4;0;1;22;841;4;0;421;1641;1640
1;0;1;4;0;441;22;21;4;840;841;20;420
2;0;1;4;0;841;22;441;4;1640;1641;841;840
3;0;1;4;1;2;23;842;4;1;422;1643;1642
4;0;1;4;1;442;23;22;4;842;843;21;421
5;0;1;4;1;842;23;442;4;1642;1643;843;842
6;0;1;4;2;3;24;843;4;2;423;1645;1644
7;0;1;4;2;443;24;23;4;844;845;22;422
8;0;1;4;2;843;24;443;4;1644;1645;845;844
9;0;1;4;3;4;25;844;4;3;424;1647;1646
10;0;1;4;3;444;25;24;4;846;847;23;423
11;0;1;4;3;844;25;444;4;1646;1647;847;846
12;0;1;4;4;5;26;845;4;4;425;1649;1648
13;0;1;4;4;445;26;25;4;848;849;24;424
14;0;1;4;4;845;26;445;4;1648;1649;849;848
15;0;1;4;5;6;27;846;4;5;426;1651;1650
16;0;1;4;5;446;27;26;4;850;851;25;425
17;0;1;4;5;846;27;446;4;1650;1651;851;850
18;0;1;4;6;7;28;847;4;6;427;1653;1652
19;0;1;4;6;447;28;27;4;852;853;26;426
20;0;1;4;6;847;28;447;4;1652;1653;853;852
21;0;1;4;7;8;29;848;4;7;428;1655;1654
22;0;1;4;7;448;29;28;4;854;855;27;427
23;0;1;4;7;848;29;448;4;1654;1655;855;854
24;0;1;4;8;9;30;849;4;8;429;1657;1656
25;0;1;4;8;449;30;29;4;856;857;28;428
26;0;1;4;8;849;30;449;4;1656;1657;857;856
27;0;1;4;9;10;31;850;4;9;430;1659;1658
28;0;1;4;9;450;31;30;4;858;859;29;429
29;0;1;4;9;850;31;450;4;1658;1659;859;858
30;0;1;4;10;11;32;851;4;10;431;1661;1660
31;0;1;4;10;451;32;31;4;860;861;30;430
32;0;1;4;10;851;32;451;4;1660;1661;861;860
33;0;1;4;11;12;33;852;4;11;432;1663;1662
34;0;1;4;11;452;33;32;4;862;863;31;431
35;0;1;4;11;852;33;452;4;1662;1663;863;862
36;0;1;4;12;13;34;853;4;12;433;1665;1664
37;0;1;4;12;453;34;33;4;864;865;32;432
38;0;1;4;12;853;34;453;4;1664;1665;865;864
39;0;1;4;13;14;35;854;4;13;434;1667;1666
40;0;1;4;13;454;35;34;4;866;867;33;433
41;0;1;4;13;854;35;454;4;1666;1667;867;866
42;0;1;4;14;15;36;855;4;14;435;1669;1668
43;0;1;4;14;455;36;35;4;868;869;34;434
44;0;1;4;14;855;36;455;4;1668;1669;869;868
45;0;1;4;15;16;37;856;4;15;436;1671;1670
46;0;1;4;15;456;37;36;4;870;871;35;435
47;0;1;4;15;856;37;456;4;1670;1671;871;870
48;0;1;4;16;17;38;857;4;16;437;1673;1672
49;0;1;4;16;457;38;37;4;872;873;36;436
50;0;1;4;16;857;38;457;4;1672;1673;873;872
51;0;1;4;17;18;39;858;4;17;438;1675;1674
52;0;1;4;17;458;39;38;4;874;875;37;437
53;0;1;4;17;858;39;458;4;1674;1675;875;874
54;0;1;4;18;19;40;859;4;18;439;1677;1676
55;0;1;4;18;459;40;39;4;876;877;38;438
56;0;1;4;18;859;40;459;4;1676;1677;877;876
57;0;1;4;19;20;41;860;4;19;440;1679;1678
58;0;1;4;19;460;41;40;4;878;879;39;439
59;0;1;4;19;860;41;460;4;1678;1679;879;878
60;0;1;4;21;22;43;861;4;20;442;1681;1680
61;0;1;4;21;461;43;42;4;880;881;40;441
62;0;1;4;21;861;43;461;4;1680;1681;881;880
63;0;1;4;22;23;44;862;4;21;443;1683;1682
64;0;1;4;22;462;44;43;4;882;883;41;442
65;0;1;4;22;862;44;462;4;1682;1683;883;882
66;0;1;4;23;24;45;863;4;22;444;1685;1684
67;0;1;4;23;463;45;44;4;884;885;42;443
68;0;1;4;23;863;45;463;4;1684;1685;885;884
69;0;1;4;24;25;46;864;4;23;445;1687;1686
70;0;1;4;24;464;46;45;4;886;887;43;444
71;0;1;4;24;864;46;464;4;1686;1687;887;886
72;0;1;4;25;26;47;865;4;24;446;1689;1688
73;0;1;4;25;465;47;46;4;888;889;44;445
74;0;1;4;25;865;47;465;4;1688;1689;889;888
75;0;1;4;26;27;48;866;4;25;447;1691;1690
76;0;1;4;26;466;48;47;4;890;891;45;446
77;0;1;4;26;866;48;466;4;1690;1691;891;890
78;0;1;4;27;28;49;867;4;26;448;1693;1692
79;0;1;4;27;467;49;48;4;892;893;46;447
80;0;1;4;27;867;49;467;4;1692;1693;893;892
81;0;1;4;28;29;50;868;4;27;449;1695;1694
82;0;1;4;28;468;50;49;4;894;895;47;448
83;0;1;4;28;868;50;468;4;1694;1695;895;894
84;0;1;4;29;30;51;869;4;28;450;1697;1696
85;0;1;4;29;469;51;50;4;896;897;48;449
86;0;1;4;29;869;51;469;4;1696;1697;897;896
87;0;1;4;30;31;52;870;4;29;451;1699;1698
88;0;1;4;30;470;52;51;4;898;899;49;450
89;0;1;4;30;870;52;470;4;1698;1699;899;898
90;0;1;4;31;32;53;871;4;30;452;1701;1700
91;0;1;4;31;471;53;52;4;900;901;50;451
92;0;1;4;31;871;53;471;4;1700;1701;901;900
93;0;1;4;32;33;54;872;4;31;453;1703;1702
94;0;1;4;32;472;54;53;4;902;903;51;452
95;0;1;4;32;872;54;472;4;1702;1703;903;902
96;0;1;4;33;34;55;873;4;32;454;1705;1704
97;0;1;4;33;473;55;54;4;904;905;52;453
98;0;1;4;33;873;55;473;4;1704;1705;905;904
99;0;1;4;34;35;56;874;4;33;455;1707;1706
100;0;1;4;34;474;56;55;4;906;907;53;454
101;0;1;4;34;874;56;474;4;1706;1707;907;906
102;0;1;4;35;36;57;875;4;34;456;1709;1708
103;0;1;4;35;475;57;56;4;908;909;54;455
104;0;1;4;35;875;57;475;4;1708;1709;909;908
105;0;1;4;36;37;58;876;4;35;457;1711;1710
106;0;1;4;36;476;58;57;4;910;911;55;456
107;0;1;4;36;876;58;476;4;1710;1711;911;910
108;0;1;4;37;38;59;877;4;36;458;1713;1712
109;0;1;4;37;477;59;58;4;912;913;56;457
110;0;1;4;37;877;59;477;4;1712;1713;913;912
111;0;1;4;38;39;60;878;4;37;459;1715;1714
112;0;1;4;38;478;60;59;4;914;915;57;458
113;0;1;4;38;878;60;478;4;1714;1715;915;914
114;0;1;4;39;40;61;879;4;38;460;1717;1716
115;0;1;4;39;479;61;60;4;916;917;58;459
116;0;1;4;39;879;61;479;4;1716;1717;917;916
117;0;1;4;40;41;62;880;4;39;461;1719;1718
118;0;1;4;40;480;62;61;4;918;919;59;460
119;0;1;4;40;880;62;480;4;1718;1719;919;918
120;0;1;4;42;43;64;881;4;40;463;1721;1720
121;0;1;4;42;481;64;63;4;920;921;60;462
122;0;1;4;42;881;64;481;4;1720;1721;921;920
123;0;1;4;43;44;65;882;4;41;464;1723;1722
124;0;1;4;43;482;65;64;4;922;923;61;463
125;0;1;4;43;882;65;482;4;1722;1723;923;922
126;0;1;4;44;45;66;883;4;42;465;1725;1724
127;0;1;4;44;483;66;65;4;924;925;62;464
128;0;1;4;44;883;66;483;4;1724;1725;925;924
129;0;1;4;45;46;67;884;4;43;466;1727;1726
130;0;1;4;45;484;67;66;4;926;927;63;465
131;0;1;4;45;884;67;484;4;1726;1727;927;926
132;0;1;4;46;47;68;885;4;44;467;1729;1728
133;0;1;4;46;485;68;67;4;928;929;64;466
134;0;1;4;46;885;68;485;4;1728;1729;929;928
135;0;1;4;47;48;69;886;4;45;468;1731;1730
136;0;1;4;47;486;69;68;4;930;931;65;467
137;0;1;4;47;886;69;486;4;1730;1731;931;930
138;0;1;4;48;49;70;887;4;46;469;1733;1732
139;0;1;4;48;487;70;69;4;932;933;66;468
140;0;1;4;48;887;70;487;4;1732;1733;933;932
141;0;1;4;49;50;71;888;4;47;470;1735;1734
142;0;1;4;49;488;71;70;4;934;935;67;469
143;0;1;4;49;888;71;488;4;1734;1735;935;934
144;0;1;4;50;51;72;889;4;48;471;1737;1736
145;0;1;4;50;489;72;71;4;936;937;68;470
146;0;1;4;50;889;72;489;4;1736;1737;937;936
147;0;1;4;51;52;73;890;4;49;472;1739;1738
148;0;1;4;51;490;73;72;4;938;939;69;471
149;0;1;4;51;890;73;490;4;1738;1739;939;938
150;0;1;4;52;53;74;891;4;50;473;1741;1740
151;0;1;4;52;491;74;73;4;940;941;70;472
152;0;1;4;52;891;74;491;4;1740;1741;941;940
153;0;1;4;53;54;75;892;4;51;474;1743;1742
154;0;1;4;53;492;75;74;4;942;943;71;473
155;0;1;4;53;892;75;492;4;1742;1743;943;942
156;0;1;4;54;55;76;893;4;52;475;1745;1744
157;0;1;4;54;493;76;75;4;944;945;72;474
158;0;1;4;54;893;76;493;4;1744;1745;945;944
159;0;1;4;55;56;77;894;4;53;476;1747;1746
160;0;1;4;55;494;77;76;4;946;947;73;475
161;0;1;4;55;894;77;494;4;1746;1747;947;946
162;0;1;4;56;57;78;895;4;54;477;1749;1748
163;0;1;4;56;495;78;77;4;948;949;74;476
164;0;1;4;56;895;78;495;4;1748;1749;949;948
165;0;1;4;57;58;79;896;4;55;478;1751;1750
166;0;1;4;57;496;79;78;4;950;951;75;477
167;0;1;4;57;896;79;496;4;1750;1751;951;950
168;0;1;4;58;59;80;897;4;56;479;1753;1752
169;0;1;4;58;497;80;79;4;952;953;76;478
